"","code","date","value","uname","tcode"
"1858","JPM366_EMBI366",2001-09-12,961,"",NA
"1859","JPM366_EMBI366",2001-09-13,961,"",NA
"1860","JPM366_EMBI366",2001-09-14,961,"",NA
"1861","JPM366_EMBI366",2001-09-17,1090,"",NA
"1862","JPM366_EMBI366",2001-09-18,1073,"",NA
"1863","JPM366_EMBI366",2001-09-19,1076,"",NA
"1864","JPM366_EMBI366",2001-09-20,1102,"",NA
"1865","JPM366_EMBI366",2001-09-21,1151,"",NA
"1866","JPM366_EMBI366",2001-09-24,1145,"",NA
"1867","JPM366_EMBI366",2001-09-25,1152,"",NA
"1868","JPM366_EMBI366",2001-09-26,1188,"",NA
"1869","JPM366_EMBI366",2001-09-27,1183,"",NA
"1870","JPM366_EMBI366",2001-09-28,1163,"",NA
"1871","JPM366_EMBI366",2001-10-01,1191,"",NA
"1872","JPM366_EMBI366",2001-10-02,1192,"",NA
"1873","JPM366_EMBI366",2001-10-03,1215,"",NA
"1874","JPM366_EMBI366",2001-10-04,1241,"",NA
"1875","JPM366_EMBI366",2001-10-05,1246,"",NA
"1876","JPM366_EMBI366",2001-10-08,1256,"",NA
"1877","JPM366_EMBI366",2001-10-09,1232,"",NA
"1878","JPM366_EMBI366",2001-10-10,1188,"",NA
"1879","JPM366_EMBI366",2001-10-11,1172,"",NA
"1880","JPM366_EMBI366",2001-10-12,1186,"",NA
"1881","JPM366_EMBI366",2001-10-15,1163,"",NA
"1882","JPM366_EMBI366",2001-10-16,1136,"",NA
"1883","JPM366_EMBI366",2001-10-17,1119,"",NA
"1884","JPM366_EMBI366",2001-10-18,1129,"",NA
"1885","JPM366_EMBI366",2001-10-19,1094,"",NA
"1886","JPM366_EMBI366",2001-10-22,1074,"",NA
"1887","JPM366_EMBI366",2001-10-23,1090,"",NA
"1888","JPM366_EMBI366",2001-10-24,1105,"",NA
"1889","JPM366_EMBI366",2001-10-25,1119,"",NA
"1890","JPM366_EMBI366",2001-10-26,1129,"",NA
"1891","JPM366_EMBI366",2001-10-29,1191,"",NA
"1892","JPM366_EMBI366",2001-10-30,1180,"",NA
"1893","JPM366_EMBI366",2001-10-31,1179,"",NA
"1894","JPM366_EMBI366",2001-11-01,1191,"",NA
"1895","JPM366_EMBI366",2001-11-02,1177,"",NA
"1896","JPM366_EMBI366",2001-11-05,1139,"",NA
"1897","JPM366_EMBI366",2001-11-06,1123,"",NA
"1898","JPM366_EMBI366",2001-11-07,1083,"",NA
"1899","JPM366_EMBI366",2001-11-08,1054,"",NA
"1900","JPM366_EMBI366",2001-11-09,1054,"",NA
"1901","JPM366_EMBI366",2001-11-12,1074,"",NA
"1902","JPM366_EMBI366",2001-11-13,1010,"",NA
"1903","JPM366_EMBI366",2001-11-14,988,"",NA
"1904","JPM366_EMBI366",2001-11-15,963,"",NA
"1905","JPM366_EMBI366",2001-11-16,957,"",NA
"1906","JPM366_EMBI366",2001-11-19,919,"",NA
"1907","JPM366_EMBI366",2001-11-20,925,"",NA
"1908","JPM366_EMBI366",2001-11-21,915,"",NA
"1909","JPM366_EMBI366",2001-11-22,923,"",NA
"1910","JPM366_EMBI366",2001-11-23,907,"",NA
"1911","JPM366_EMBI366",2001-11-26,875,"",NA
"1912","JPM366_EMBI366",2001-11-27,894,"",NA
"1913","JPM366_EMBI366",2001-11-28,928,"",NA
"1914","JPM366_EMBI366",2001-11-29,983,"",NA
"1915","JPM366_EMBI366",2001-11-30,978,"",NA
"1916","JPM366_EMBI366",2001-12-03,928,"",NA
"1917","JPM366_EMBI366",2001-12-04,912,"",NA
"1918","JPM366_EMBI366",2001-12-05,885,"",NA
"1919","JPM366_EMBI366",2001-12-06,894,"",NA
"1920","JPM366_EMBI366",2001-12-07,878,"",NA
"1921","JPM366_EMBI366",2001-12-10,875,"",NA
"1922","JPM366_EMBI366",2001-12-11,875,"",NA
"1923","JPM366_EMBI366",2001-12-12,856,"",NA
"1924","JPM366_EMBI366",2001-12-13,864,"",NA
"1925","JPM366_EMBI366",2001-12-14,860,"",NA
"1926","JPM366_EMBI366",2001-12-17,878,"",NA
"1927","JPM366_EMBI366",2001-12-18,874,"",NA
"1928","JPM366_EMBI366",2001-12-19,887,"",NA
"1929","JPM366_EMBI366",2001-12-20,904,"",NA
"1930","JPM366_EMBI366",2001-12-21,892,"",NA
"1931","JPM366_EMBI366",2001-12-24,898,"",NA
"1932","JPM366_EMBI366",2001-12-25,903,"",NA
"1933","JPM366_EMBI366",2001-12-26,896,"",NA
"1934","JPM366_EMBI366",2001-12-27,884,"",NA
"1935","JPM366_EMBI366",2001-12-28,859,"",NA
"1936","JPM366_EMBI366",2001-12-31,870,"",NA
"1937","JPM366_EMBI366",2002-01-02,824,"",NA
"1938","JPM366_EMBI366",2002-01-03,805,"",NA
"1939","JPM366_EMBI366",2002-01-04,806,"",NA
"1940","JPM366_EMBI366",2002-01-07,820,"",NA
"1941","JPM366_EMBI366",2002-01-08,826,"",NA
"1942","JPM366_EMBI366",2002-01-09,841,"",NA
"1943","JPM366_EMBI366",2002-01-10,857,"",NA
"1944","JPM366_EMBI366",2002-01-11,874,"",NA
"1945","JPM366_EMBI366",2002-01-14,869,"",NA
"1946","JPM366_EMBI366",2002-01-15,863,"",NA
"1947","JPM366_EMBI366",2002-01-16,867,"",NA
"1948","JPM366_EMBI366",2002-01-17,853,"",NA
"1949","JPM366_EMBI366",2002-01-18,839,"",NA
"1950","JPM366_EMBI366",2002-01-21,842,"",NA
"1951","JPM366_EMBI366",2002-01-22,828,"",NA
"1952","JPM366_EMBI366",2002-01-23,817,"",NA
"1953","JPM366_EMBI366",2002-01-24,827,"",NA
"1954","JPM366_EMBI366",2002-01-25,828,"",NA
"1955","JPM366_EMBI366",2002-01-28,833,"",NA
"1956","JPM366_EMBI366",2002-01-29,856,"",NA
"1957","JPM366_EMBI366",2002-01-30,858,"",NA
"1958","JPM366_EMBI366",2002-01-31,965,"",NA
"1959","JPM366_EMBI366",2002-02-01,881,"",NA
"1960","JPM366_EMBI366",2002-02-04,890,"",NA
"1961","JPM366_EMBI366",2002-02-05,876,"",NA
"1962","JPM366_EMBI366",2002-02-06,869,"",NA
"1963","JPM366_EMBI366",2002-02-07,884,"",NA
"1964","JPM366_EMBI366",2002-02-08,885,"",NA
"1965","JPM366_EMBI366",2002-02-11,874,"",NA
"1966","JPM366_EMBI366",2002-02-12,856,"",NA
"1967","JPM366_EMBI366",2002-02-13,828,"",NA
"1968","JPM366_EMBI366",2002-02-14,836,"",NA
"1969","JPM366_EMBI366",2002-02-15,843,"",NA
"1970","JPM366_EMBI366",2002-02-18,842,"",NA
"1971","JPM366_EMBI366",2002-02-19,836,"",NA
"1972","JPM366_EMBI366",2002-02-20,821,"",NA
"1973","JPM366_EMBI366",2002-02-21,829,"",NA
"1974","JPM366_EMBI366",2002-02-22,824,"",NA
"1975","JPM366_EMBI366",2002-02-25,808,"",NA
"1976","JPM366_EMBI366",2002-02-26,806,"",NA
"1977","JPM366_EMBI366",2002-02-27,782,"",NA
"1978","JPM366_EMBI366",2002-02-28,786,"",NA
"1979","JPM366_EMBI366",2002-03-01,769,"",NA
"1980","JPM366_EMBI366",2002-03-04,755,"",NA
"1981","JPM366_EMBI366",2002-03-05,759,"",NA
"1982","JPM366_EMBI366",2002-03-06,766,"",NA
"1983","JPM366_EMBI366",2002-03-07,767,"",NA
"1984","JPM366_EMBI366",2002-03-08,743,"",NA
"1985","JPM366_EMBI366",2002-03-11,740,"",NA
"1986","JPM366_EMBI366",2002-03-12,727,"",NA
"1987","JPM366_EMBI366",2002-03-13,717,"",NA
"1988","JPM366_EMBI366",2002-03-14,698,"",NA
"1989","JPM366_EMBI366",2002-03-15,703,"",NA
"1990","JPM366_EMBI366",2002-03-18,705,"",NA
"1991","JPM366_EMBI366",2002-03-19,705,"",NA
"1992","JPM366_EMBI366",2002-03-20,698,"",NA
"1993","JPM366_EMBI366",2002-03-21,718,"",NA
"1994","JPM366_EMBI366",2002-03-22,728,"",NA
"1995","JPM366_EMBI366",2002-03-25,731,"",NA
"1996","JPM366_EMBI366",2002-03-26,723,"",NA
"1997","JPM366_EMBI366",2002-03-27,725,"",NA
"1998","JPM366_EMBI366",2002-03-28,717,"",NA
"1999","JPM366_EMBI366",2002-03-29,717,"",NA
"2000","JPM366_EMBI366",2002-04-01,718,"",NA
"2001","JPM366_EMBI366",2002-04-02,720,"",NA
"2002","JPM366_EMBI366",2002-04-03,728,"",NA
"2003","JPM366_EMBI366",2002-04-04,733,"",NA
"2004","JPM366_EMBI366",2002-04-05,737,"",NA
"2005","JPM366_EMBI366",2002-04-08,744,"",NA
"2006","JPM366_EMBI366",2002-04-09,746,"",NA
"2007","JPM366_EMBI366",2002-04-10,746,"",NA
"2008","JPM366_EMBI366",2002-04-11,739,"",NA
"2009","JPM366_EMBI366",2002-04-12,722,"",NA
"2010","JPM366_EMBI366",2002-04-15,748,"",NA
"2011","JPM366_EMBI366",2002-04-16,732,"",NA
"2012","JPM366_EMBI366",2002-04-17,733,"",NA
"2013","JPM366_EMBI366",2002-04-18,740,"",NA
"2014","JPM366_EMBI366",2002-04-19,741,"",NA
"2015","JPM366_EMBI366",2002-04-22,751,"",NA
"2016","JPM366_EMBI366",2002-04-23,772,"",NA
"2017","JPM366_EMBI366",2002-04-24,783,"",NA
"2018","JPM366_EMBI366",2002-04-25,794,"",NA
"2019","JPM366_EMBI366",2002-04-26,815,"",NA
"2020","JPM366_EMBI366",2002-04-29,825,"",NA
"2021","JPM366_EMBI366",2002-04-30,857,"",NA
"2022","JPM366_EMBI366",2002-05-01,854,"",NA
"2023","JPM366_EMBI366",2002-05-02,883,"",NA
"2024","JPM366_EMBI366",2002-05-03,879,"",NA
"2025","JPM366_EMBI366",2002-05-06,906,"",NA
"2026","JPM366_EMBI366",2002-05-07,903,"",NA
"2027","JPM366_EMBI366",2002-05-08,902,"",NA
"2028","JPM366_EMBI366",2002-05-09,949,"",NA
"2029","JPM366_EMBI366",2002-05-10,945,"",NA
"2030","JPM366_EMBI366",2002-05-13,973,"",NA
"2031","JPM366_EMBI366",2002-05-14,950,"",NA
"2032","JPM366_EMBI366",2002-05-15,921,"",NA
"2033","JPM366_EMBI366",2002-05-16,905,"",NA
"2034","JPM366_EMBI366",2002-05-17,919,"",NA
"2035","JPM366_EMBI366",2002-05-20,928,"",NA
"2036","JPM366_EMBI366",2002-05-21,940,"",NA
"2037","JPM366_EMBI366",2002-05-22,959,"",NA
"2038","JPM366_EMBI366",2002-05-23,972,"",NA
"2039","JPM366_EMBI366",2002-05-24,990,"",NA
"2040","JPM366_EMBI366",2002-05-27,982,"",NA
"2041","JPM366_EMBI366",2002-05-28,984,"",NA
"2042","JPM366_EMBI366",2002-05-29,979,"",NA
"2043","JPM366_EMBI366",2002-05-30,980,"",NA
"2044","JPM366_EMBI366",2002-05-31,976,"",NA
"2045","JPM366_EMBI366",2002-06-03,1006,"",NA
"2046","JPM366_EMBI366",2002-06-04,1072,"",NA
"2047","JPM366_EMBI366",2002-06-05,1127,"",NA
"2048","JPM366_EMBI366",2002-06-06,1199,"",NA
"2049","JPM366_EMBI366",2002-06-07,1181,"",NA
"2050","JPM366_EMBI366",2002-06-10,1144,"",NA
"2051","JPM366_EMBI366",2002-06-11,1208,"",NA
"2052","JPM366_EMBI366",2002-06-12,1296,"",NA
"2053","JPM366_EMBI366",2002-06-13,1237,"",NA
"2054","JPM366_EMBI366",2002-06-14,1315,"",NA
"2055","JPM366_EMBI366",2002-06-17,1250,"",NA
"2056","JPM366_EMBI366",2002-06-18,1313,"",NA
"2057","JPM366_EMBI366",2002-06-19,1382,"",NA
"2058","JPM366_EMBI366",2002-06-20,1593,"",NA
"2059","JPM366_EMBI366",2002-06-21,1706,"",NA
"2060","JPM366_EMBI366",2002-06-24,1524,"",NA
"2061","JPM366_EMBI366",2002-06-25,1631,"",NA
"2062","JPM366_EMBI366",2002-06-26,1709,"",NA
"2063","JPM366_EMBI366",2002-06-27,1599,"",NA
"2064","JPM366_EMBI366",2002-06-28,1527,"",NA
"2065","JPM366_EMBI366",2002-07-01,1599,"",NA
"2066","JPM366_EMBI366",2002-07-02,1682,"",NA
"2067","JPM366_EMBI366",2002-07-03,1727,"",NA
"2068","JPM366_EMBI366",2002-07-04,1718,"",NA
"2069","JPM366_EMBI366",2002-07-05,1715,"",NA
"2070","JPM366_EMBI366",2002-07-08,1687,"",NA
"2071","JPM366_EMBI366",2002-07-09,1610,"",NA
"2072","JPM366_EMBI366",2002-07-10,1630,"",NA
"2073","JPM366_EMBI366",2002-07-11,1548,"",NA
"2074","JPM366_EMBI366",2002-07-12,1514,"",NA
"2075","JPM366_EMBI366",2002-07-15,1546,"",NA
"2076","JPM366_EMBI366",2002-07-16,1554,"",NA
"2077","JPM366_EMBI366",2002-07-17,1551,"",NA
"2078","JPM366_EMBI366",2002-07-18,1510,"",NA
"2079","JPM366_EMBI366",2002-07-19,1550,"",NA
"2080","JPM366_EMBI366",2002-07-22,1619,"",NA
"2081","JPM366_EMBI366",2002-07-23,1700,"",NA
"2082","JPM366_EMBI366",2002-07-24,1751,"",NA
"2083","JPM366_EMBI366",2002-07-25,1849,"",NA
"2084","JPM366_EMBI366",2002-07-26,1991,"",NA
"2085","JPM366_EMBI366",2002-07-29,2164,"",NA
"2086","JPM366_EMBI366",2002-07-30,2390,"",NA
"2087","JPM366_EMBI366",2002-07-31,2307,"",NA
"2088","JPM366_EMBI366",2002-08-01,2060,"",NA
"2089","JPM366_EMBI366",2002-08-02,2047,"",NA
"2090","JPM366_EMBI366",2002-08-05,2180,"",NA
"2091","JPM366_EMBI366",2002-08-06,2126,"",NA
"2092","JPM366_EMBI366",2002-08-07,1922,"",NA
"2093","JPM366_EMBI366",2002-08-08,1759,"",NA
"2094","JPM366_EMBI366",2002-08-09,2005,"",NA
"2095","JPM366_EMBI366",2002-08-12,2221,"",NA
"2096","JPM366_EMBI366",2002-08-13,2284,"",NA
"2097","JPM366_EMBI366",2002-08-14,2159,"",NA
"2098","JPM366_EMBI366",2002-08-15,2177,"",NA
"2099","JPM366_EMBI366",2002-08-16,2091,"",NA
"2100","JPM366_EMBI366",2002-08-19,1994,"",NA
"2101","JPM366_EMBI366",2002-08-20,2017,"",NA
"2102","JPM366_EMBI366",2002-08-21,1877,"",NA
"2103","JPM366_EMBI366",2002-08-22,1903,"",NA
"2104","JPM366_EMBI366",2002-08-23,1845,"",NA
"2105","JPM366_EMBI366",2002-08-26,1767,"",NA
"2106","JPM366_EMBI366",2002-08-27,1717,"",NA
"2107","JPM366_EMBI366",2002-08-28,1717,"",NA
"2108","JPM366_EMBI366",2002-08-29,1661,"",NA
"2109","JPM366_EMBI366",2002-08-30,1633,"",NA
"2110","JPM366_EMBI366",2002-09-02,1618,"",NA
"2111","JPM366_EMBI366",2002-09-03,1729,"",NA
"2112","JPM366_EMBI366",2002-09-04,1698,"",NA
"2113","JPM366_EMBI366",2002-09-05,1708,"",NA
"2114","JPM366_EMBI366",2002-09-06,1734,"",NA
"2115","JPM366_EMBI366",2002-09-09,1672,"",NA
"2116","JPM366_EMBI366",2002-09-10,1690,"",NA
"2117","JPM366_EMBI366",2002-09-11,1706,"",NA
"2118","JPM366_EMBI366",2002-09-12,1704,"",NA
"2119","JPM366_EMBI366",2002-09-13,1719,"",NA
"2120","JPM366_EMBI366",2002-09-16,1719,"",NA
"2121","JPM366_EMBI366",2002-09-17,1862,"",NA
"2122","JPM366_EMBI366",2002-09-18,1942,"",NA
"2123","JPM366_EMBI366",2002-09-19,2050,"",NA
"2124","JPM366_EMBI366",2002-09-20,1982,"",NA
"2125","JPM366_EMBI366",2002-09-23,2207,"",NA
"2126","JPM366_EMBI366",2002-09-24,2213,"",NA
"2127","JPM366_EMBI366",2002-09-25,2179,"",NA
"2128","JPM366_EMBI366",2002-09-26,2227,"",NA
"2129","JPM366_EMBI366",2002-09-27,2443,"",NA
"2130","JPM366_EMBI366",2002-09-30,2397,"",NA
"2131","JPM366_EMBI366",2002-10-01,2213,"",NA
"2132","JPM366_EMBI366",2002-10-02,2153,"",NA
"2133","JPM366_EMBI366",2002-10-03,2037,"",NA
"2134","JPM366_EMBI366",2002-10-04,1960,"",NA
"2135","JPM366_EMBI366",2002-10-07,2040,"",NA
"2136","JPM366_EMBI366",2002-10-08,2099,"",NA
"2137","JPM366_EMBI366",2002-10-09,2271,"",NA
"2138","JPM366_EMBI366",2002-10-10,2271,"",NA
"2139","JPM366_EMBI366",2002-10-11,2220,"",NA
"2140","JPM366_EMBI366",2002-10-14,2264,"",NA
"2141","JPM366_EMBI366",2002-10-15,2280,"",NA
"2142","JPM366_EMBI366",2002-10-16,2272,"",NA
"2143","JPM366_EMBI366",2002-10-17,2064,"",NA
"2144","JPM366_EMBI366",2002-10-18,1952,"",NA
"2145","JPM366_EMBI366",2002-10-21,1988,"",NA
"2146","JPM366_EMBI366",2002-10-22,1928,"",NA
"2147","JPM366_EMBI366",2002-10-23,1883,"",NA
"2148","JPM366_EMBI366",2002-10-24,1829,"",NA
"2149","JPM366_EMBI366",2002-10-25,1785,"",NA
"2150","JPM366_EMBI366",2002-10-28,1850,"",NA
"2151","JPM366_EMBI366",2002-10-29,1901,"",NA
"2152","JPM366_EMBI366",2002-10-30,1786,"",NA
"2153","JPM366_EMBI366",2002-10-31,1741,"",NA
"2154","JPM366_EMBI366",2002-11-01,1696,"",NA
"2155","JPM366_EMBI366",2002-11-04,1722,"",NA
"2156","JPM366_EMBI366",2002-11-05,1750,"",NA
"2157","JPM366_EMBI366",2002-11-06,1785,"",NA
"2158","JPM366_EMBI366",2002-11-07,1780,"",NA
"2159","JPM366_EMBI366",2002-11-08,1732,"",NA
"2160","JPM366_EMBI366",2002-11-11,1732,"",NA
"2161","JPM366_EMBI366",2002-11-12,1817,"",NA
"2162","JPM366_EMBI366",2002-11-13,1836,"",NA
"2163","JPM366_EMBI366",2002-11-14,1756,"",NA
"2164","JPM366_EMBI366",2002-11-15,1756,"",NA
"2165","JPM366_EMBI366",2002-11-18,1658,"",NA
"2166","JPM366_EMBI366",2002-11-19,1626,"",NA
"2167","JPM366_EMBI366",2002-11-20,1595,"",NA
"2168","JPM366_EMBI366",2002-11-21,1563,"",NA
"2169","JPM366_EMBI366",2002-11-22,1558,"",NA
"2170","JPM366_EMBI366",2002-11-25,1594,"",NA
"2171","JPM366_EMBI366",2002-11-26,1661,"",NA
"2172","JPM366_EMBI366",2002-11-27,1624,"",NA
"2173","JPM366_EMBI366",2002-11-28,1624,"",NA
"2174","JPM366_EMBI366",2002-11-29,1586,"",NA
"2175","JPM366_EMBI366",2002-12-02,1527,"",NA
"2176","JPM366_EMBI366",2002-12-03,1547,"",NA
"2177","JPM366_EMBI366",2002-12-04,1595,"",NA
"2178","JPM366_EMBI366",2002-12-05,1710,"",NA
"2179","JPM366_EMBI366",2002-12-06,1678,"",NA
"2180","JPM366_EMBI366",2002-12-09,1649,"",NA
"2181","JPM366_EMBI366",2002-12-10,1649,"",NA
"2182","JPM366_EMBI366",2002-12-11,1627,"",NA
"2183","JPM366_EMBI366",2002-12-12,1570,"",NA
"2184","JPM366_EMBI366",2002-12-13,1557,"",NA
"2185","JPM366_EMBI366",2002-12-16,1486,"",NA
"2186","JPM366_EMBI366",2002-12-17,1507,"",NA
"2187","JPM366_EMBI366",2002-12-18,1461,"",NA
"2188","JPM366_EMBI366",2002-12-19,1418,"",NA
"2189","JPM366_EMBI366",2002-12-20,1397,"",NA
"2190","JPM366_EMBI366",2002-12-23,1385,"",NA
"2191","JPM366_EMBI366",2002-12-24,1385,"",NA
"2192","JPM366_EMBI366",2002-12-26,1417,"",NA
"2193","JPM366_EMBI366",2002-12-27,1426,"",NA
"2194","JPM366_EMBI366",2002-12-30,1445,"",NA
"2195","JPM366_EMBI366",2002-12-31,1445,"",NA
"2196","JPM366_EMBI366",2003-01-02,1374,"",NA
"2197","JPM366_EMBI366",2003-01-03,1374,"",NA
"2198","JPM366_EMBI366",2003-01-06,1268,"",NA
"2199","JPM366_EMBI366",2003-01-07,1246,"",NA
"2200","JPM366_EMBI366",2003-01-08,1267,"",NA
"2201","JPM366_EMBI366",2003-01-09,1258,"",NA
"2202","JPM366_EMBI366",2003-01-10,1229,"",NA
"2203","JPM366_EMBI366",2003-01-13,1223,"",NA
"2204","JPM366_EMBI366",2003-01-14,1222,"",NA
"2205","JPM366_EMBI366",2003-01-15,1274,"",NA
"2206","JPM366_EMBI366",2003-01-16,1263,"",NA
"2207","JPM366_EMBI366",2003-01-17,1287,"",NA
"2208","JPM366_EMBI366",2003-01-20,1287,"",NA
"2209","JPM366_EMBI366",2003-01-21,1360,"",NA
"2210","JPM366_EMBI366",2003-01-22,1398,"",NA
"2211","JPM366_EMBI366",2003-01-23,1369,"",NA
"2212","JPM366_EMBI366",2003-01-24,1427,"",NA
"2213","JPM366_EMBI366",2003-01-27,1413,"",NA
"2214","JPM366_EMBI366",2003-01-28,1399,"",NA
"2215","JPM366_EMBI366",2003-01-29,1353,"",NA
"2216","JPM366_EMBI366",2003-01-30,1362,"",NA
"2217","JPM366_EMBI366",2003-01-31,1323,"",NA
"2218","JPM366_EMBI366",2003-02-03,1299,"",NA
"2219","JPM366_EMBI366",2003-02-04,1334,"",NA
"2220","JPM366_EMBI366",2003-02-05,1314,"",NA
"2221","JPM366_EMBI366",2003-02-06,1326,"",NA
"2222","JPM366_EMBI366",2003-02-07,1311,"",NA
"2223","JPM366_EMBI366",2003-02-10,1316,"",NA
"2224","JPM366_EMBI366",2003-02-11,1302,"",NA
"2225","JPM366_EMBI366",2003-02-12,1322,"",NA
"2226","JPM366_EMBI366",2003-02-13,1351,"",NA
"2227","JPM366_EMBI366",2003-02-14,1339,"",NA
"2228","JPM366_EMBI366",2003-02-17,1339,"",NA
"2229","JPM366_EMBI366",2003-02-18,1308,"",NA
"2230","JPM366_EMBI366",2003-02-19,1312,"",NA
"2231","JPM366_EMBI366",2003-02-20,1305,"",NA
"2232","JPM366_EMBI366",2003-02-21,1286,"",NA
"2233","JPM366_EMBI366",2003-02-24,1238,"",NA
"2234","JPM366_EMBI366",2003-02-25,1238,"",NA
"2235","JPM366_EMBI366",2003-02-26,1213,"",NA
"2236","JPM366_EMBI366",2003-02-27,1205,"",NA
"2237","JPM366_EMBI366",2003-02-28,1205,"",NA
"2238","JPM366_EMBI366",2003-03-03,1205,"",NA
"2239","JPM366_EMBI366",2003-03-04,1205,"",NA
"2240","JPM366_EMBI366",2003-03-05,1164,"",NA
"2241","JPM366_EMBI366",2003-03-06,1111,"",NA
"2242","JPM366_EMBI366",2003-03-07,1116,"",NA
"2243","JPM366_EMBI366",2003-03-10,1146,"",NA
"2244","JPM366_EMBI366",2003-03-11,1134,"",NA
"2245","JPM366_EMBI366",2003-03-12,1117,"",NA
"2246","JPM366_EMBI366",2003-03-13,1081,"",NA
"2247","JPM366_EMBI366",2003-03-14,1083,"",NA
"2248","JPM366_EMBI366",2003-03-17,1059,"",NA
"2249","JPM366_EMBI366",2003-03-18,1040,"",NA
"2250","JPM366_EMBI366",2003-03-19,1075,"",NA
"2251","JPM366_EMBI366",2003-03-20,1077,"",NA
"2252","JPM366_EMBI366",2003-03-21,1032,"",NA
"2253","JPM366_EMBI366",2003-03-24,1066,"",NA
"2254","JPM366_EMBI366",2003-03-25,1045,"",NA
"2255","JPM366_EMBI366",2003-03-26,1021,"",NA
"2256","JPM366_EMBI366",2003-03-27,1045,"",NA
"2257","JPM366_EMBI366",2003-03-28,1030,"",NA
"2258","JPM366_EMBI366",2003-03-31,1045,"",NA
"2259","JPM366_EMBI366",2003-04-01,993,"",NA
"2260","JPM366_EMBI366",2003-04-02,965,"",NA
"2261","JPM366_EMBI366",2003-04-03,935,"",NA
"2262","JPM366_EMBI366",2003-04-04,939,"",NA
"2263","JPM366_EMBI366",2003-04-07,903,"",NA
"2264","JPM366_EMBI366",2003-04-08,939,"",NA
"2265","JPM366_EMBI366",2003-04-09,966,"",NA
"2266","JPM366_EMBI366",2003-04-10,961,"",NA
"2267","JPM366_EMBI366",2003-04-11,918,"",NA
"2268","JPM366_EMBI366",2003-04-14,877,"",NA
"2269","JPM366_EMBI366",2003-04-15,883,"",NA
"2270","JPM366_EMBI366",2003-04-16,900,"",NA
"2271","JPM366_EMBI366",2003-04-17,868,"",NA
"2272","JPM366_EMBI366",2003-04-21,868,"",NA
"2273","JPM366_EMBI366",2003-04-22,860,"",NA
"2274","JPM366_EMBI366",2003-04-23,848,"",NA
"2275","JPM366_EMBI366",2003-04-24,878,"",NA
"2276","JPM366_EMBI366",2003-04-25,870,"",NA
"2277","JPM366_EMBI366",2003-04-28,850,"",NA
"2278","JPM366_EMBI366",2003-04-29,839,"",NA
"2279","JPM366_EMBI366",2003-04-30,821,"",NA
"2280","JPM366_EMBI366",2003-05-01,821,"",NA
"2281","JPM366_EMBI366",2003-05-02,777,"",NA
"2282","JPM366_EMBI366",2003-05-05,784,"",NA
"2283","JPM366_EMBI366",2003-05-06,796,"",NA
"2284","JPM366_EMBI366",2003-05-07,763,"",NA
"2285","JPM366_EMBI366",2003-05-08,753,"",NA
"2286","JPM366_EMBI366",2003-05-09,732,"",NA
"2287","JPM366_EMBI366",2003-05-12,720,"",NA
"2288","JPM366_EMBI366",2003-05-13,711,"",NA
"2289","JPM366_EMBI366",2003-05-14,753,"",NA
"2290","JPM366_EMBI366",2003-05-15,813,"",NA
"2291","JPM366_EMBI366",2003-05-16,802,"",NA
"2292","JPM366_EMBI366",2003-05-19,829,"",NA
"2293","JPM366_EMBI366",2003-05-20,852,"",NA
"2294","JPM366_EMBI366",2003-05-21,814,"",NA
"2295","JPM366_EMBI366",2003-05-22,796,"",NA
"2296","JPM366_EMBI366",2003-05-23,783,"",NA
"2297","JPM366_EMBI366",2003-05-26,783,"",NA
"2298","JPM366_EMBI366",2003-05-27,791,"",NA
"2299","JPM366_EMBI366",2003-05-28,792,"",NA
"2300","JPM366_EMBI366",2003-05-29,786,"",NA
"2301","JPM366_EMBI366",2003-05-30,794,"",NA
"2302","JPM366_EMBI366",2003-06-02,802,"",NA
"2303","JPM366_EMBI366",2003-06-03,802,"",NA
"2304","JPM366_EMBI366",2003-06-04,774,"",NA
"2305","JPM366_EMBI366",2003-06-05,743,"",NA
"2306","JPM366_EMBI366",2003-06-06,730,"",NA
"2307","JPM366_EMBI366",2003-06-09,738,"",NA
"2308","JPM366_EMBI366",2003-06-10,744,"",NA
"2309","JPM366_EMBI366",2003-06-11,750,"",NA
"2310","JPM366_EMBI366",2003-06-12,739,"",NA
"2311","JPM366_EMBI366",2003-06-13,726,"",NA
"2312","JPM366_EMBI366",2003-06-16,696,"",NA
"2313","JPM366_EMBI366",2003-06-17,685,"",NA
"2314","JPM366_EMBI366",2003-06-18,722,"",NA
"2315","JPM366_EMBI366",2003-06-19,741,"",NA
"2316","JPM366_EMBI366",2003-06-20,771,"",NA
"2317","JPM366_EMBI366",2003-06-23,770,"",NA
"2318","JPM366_EMBI366",2003-06-24,755,"",NA
"2319","JPM366_EMBI366",2003-06-25,752,"",NA
"2320","JPM366_EMBI366",2003-06-26,795,"",NA
"2321","JPM366_EMBI366",2003-06-27,819,"",NA
"2322","JPM366_EMBI366",2003-06-30,801,"",NA
"2323","JPM366_EMBI366",2003-07-01,780,"",NA
"2324","JPM366_EMBI366",2003-07-02,780,"",NA
"2325","JPM366_EMBI366",2003-07-03,797,"",NA
"2326","JPM366_EMBI366",2003-07-04,799,"",NA
"2327","JPM366_EMBI366",2003-07-07,841,"",NA
"2328","JPM366_EMBI366",2003-07-08,823,"",NA
"2329","JPM366_EMBI366",2003-07-09,806,"",NA
"2330","JPM366_EMBI366",2003-07-10,814,"",NA
